Symbol	Close	High	Low	Avg3RSI2	Sma200	Sma5	Lbbrange	Lbbslope	Lbbnegslopedur	RSI1	RSI2	RSI3	Lowrsidays	LastUpdated	CD1	CD2	CD3	CD4	CD5	Avggain	Avgloss	Avgvolume	Last4
RAMCOCEM	325.95	345	320.15	62.41877874	10.29529069	0	74.03222028	-0.7347177061	0	78.96320166	77.347661	30.94547355	5	1/14/2015	-0.09212344542	-1.638576779	0.06238303182	1.110425663	-1.917635964	1.660776408	0.4424518972	141730.5789	325.95/325.65/320.4/320.6/324.2
BRIGADE	161.3	164.8	160.15	62.47340867	24.47241166	-0.3533787973	47.04139319	-10.52317714	0	41.77961085	71.970797	73.66981815	3	1/14/2015	1.435991445	0.09157509158	1.710171017	-8.249431634	-8.377331925	1.170249309	1.630756457	219298.1579	161.3/163.65/163.8/166.65/153.95
TIMKEN	511.8	514.7	504	62.48324373	32.10814771	0	73.13469166	-0.6017386865	0	67.17265182	38.87730538	81.39977398	3	1/14/2015	-0.6489675516	0.7804878049	-0.8858267717	-0.009843488532	-0.7537439254	2.394219227	1.170057546	190039.7895	511.8/508.5/512.5/508.0/507.95
EDELWEISS	58.05	59.9	57.2	62.50193699	12.99913867	-0.6373815676	45.17449681	-4.516484384	0	34.45181661	57.73705486	95.31693951	3	1/14/2015	2.025316456	2.308326463	-3.32197615	-5.861136159	-2.306273063	0.5125512748	0.975182393	1181288.158	58.05/59.25/60.65/58.7/55.45
TIMETECHNO	51.4	53.85	51.3	62.58197798	7.192607004	-0.1361867704	47.8672013	-0.3164355509	0	37.23007771	89.26316519	61.25269103	5	1/14/2015	2.743614002	-2.921129503	-1.282051282	0.6856023506	-0.1962708538	0.4630465315	0.7806965923	404586.4211	51.4/52.85/51.35/50.7/51.05
BINANIIND	103.65	106.9	103.1	62.60889289	-2.747467438	0	72.97682995	-1.070823312	0	79.67884791	79.32285705	28.82497373	4	1/14/2015	-0.04826254826	-4.068307383	0.7477567298	2.098584675	-3.432609793	1.157003688	0.2950801691	55169.57895	103.65/103.6/99.55/100.3/102.45
PENINLAND	33.75	33.95	33.15	62.66519552	-6.611111111	0	63.3630621	-0.1325304601	0	64.65178102	59.1973739	64.14643164	6	1/14/2015	-0.1483679525	0.1481481481	-1.963746224	1.78041543	-0.7473841555	0.1209096786	0.06610710067	118440.8947	33.75/33.7/33.75/33.1/33.7
VADILALIND	260	270	258	62.70770962	18.60605769	-0.7423076923	42.29411658	-0.9922291878	0	30.77578335	62.79472922	94.55261629	5	1/14/2015	2.384081096	1.515991865	-5.64453125	0.3309324508	-0.7057439718	1.916324304	4.310403648	21032.63158	260.0/266.35/270.45/256.0/256.85
HERITGFOOD	389.85	397.4	386	62.8165564	16.83801462	-0.2052071309	43.02366848	-1.153607604	0	36.98335698	64.9314834	86.53482882	6	1/14/2015	0.7131032726	0.4689480355	-1.793316991	0.2958579882	-1.408818158	1.202920679	2.049679348	56378.89474	389.85/392.65/394.5/387.55/388.7
DREDGECORP	410.7	420.65	409.5	62.82215605	-0.388604821	-0.455320185	34.78880297	-0.7539417413	0	27.86423304	83.05726878	77.54496632	3	1/14/2015	1.40439323	-0.3493134185	-1.379899866	0.3892470502	-1.156638366	1.226496542	3.175191242	73600.21053	410.7/416.55/415.1/409.45/411.05
LANCOIN	72.05	72.5	66.25	62.96774635	36.648161	0	94.57528031	0.8484071366	1	93.31614522	42.80809177	52.77900207	4	12/16/2014	-4.34467777	0.2167630058	-0.435413643	0.2894356006	-2.067946824	1.584973499	0.1135251855	137333.15	72.05/69.05/69.2/68.9/69.1
DCW	19.05	19.7	18.9	62.99018215	-9.456692913	0	52.31791574	-5.212969309	0	43.2789746	79.14746058	66.54411128	4	1/14/2015	2.806122449	-2.617801047	2.551020408	-12	-0.8645533141	0.2626235068	0.3441919487	582336.8421	19.05/19.6/19.1/19.6/17.5
GUJFLUORO	762.95	780.05	759	63.11711205	27.87531948	0	72.81456097	-0.1639222718	0	71.15724173	92.47263931	25.7214551	5	1/14/2015	0.6834157771	-4.275824623	0.4459459459	-0.447943532	0.2842447212	8.103417749	3.284625903	22581.36842	762.95/768.2/736.7/740.0/736.7
GICHSGFIN	263.35	273.05	260.4	63.25067526	38.38000759	-0.7632428327	46.52560365	-10.28710859	0	37.07428461	55.05355989	97.62418128	5	1/14/2015	2.300129846	3.972212326	-3.502949853	-12.0661157	-5.838617975	3.51923038	5.973145311	598346	263.35/269.55/280.7/271.2/242.0
LOVABLE	395.5	403.5	392	63.38712305	6.560809102	0	55.80295037	-1.299531393	0	47.34675345	66.48023173	76.33438397	4	1/14/2015	0.4530581425	0.2886183963	-2.508361204	1.106729424	-1.852811609	1.480578066	1.646517158	159108.9474	395.5/397.3/398.45/388.7/393.05
SURYAPHARM	1.4	1.4	1.3	63.40772947	14.17857143	0	88.8449298	4.641046858	1	94.57922156	85.48873692	10.15522994	10	9/23/2014	-7.692307692	-8.333333333	0	4	0	0.07548904272	0.004326630827	339878.25	1.4/1.3/1.2/1.2/1.25
DELTACORP	95.35	96.5	94.3	63.42064486	2.285264814	0	54.18296551	-5.429304804	0	56.22935413	53.05117335	80.98140709	6	1/14/2015	-0.2101944298	1.957753735	-4.523424879	2.365930599	-7.215332582	0.8306331143	0.6465901744	1642164.421	95.35/95.15/97.05/92.85/95.1
DBCORP	398.05	408.7	395	63.42290801	16.53127748	-0.02009797764	48.82317305	-2.20398795	0	43.50916887	62.32802177	84.43153339	5	1/14/2015	0.2380952381	0.2873922279	-0.5654687107	-0.5941094678	-1.998452811	0.6844860358	0.8887134841	13529.42105	398.05/399.0/400.15/397.9/395.55
TATACHEM	443.05	456.7	441.75	63.51565139	17.92861979	0	53.28997648	-1.543392403	0	47.48248869	86.48845882	56.57600665	2	1/14/2015	1.071787429	-1.830377444	0.5089921955	-0.3746594005	-1.803051318	2.526805361	2.794746711	396120.5263	443.05/447.85/439.8/442.05/440.4
SRF	916.8	933.8	899	63.66254224	31.2292212	0	84.15970174	0.9994015987	2	91.5291959	86.0941839	13.36424691	4	1/14/2015	-2.121971596	-5.879231041	0.9057441711	1.063768284	-0.8277470125	22.3059439	2.064360766	284850.2632	916.8/897.75/847.9/855.65/864.85
VTL	469.95	478.25	469.5	63.67340637	9.432812001	-0.4085541015	40.93221196	-1.431376576	0	32.26635587	60.17240222	98.58146102	4	1/14/2015	1.063157895	0.9488061725	-2.544638084	-0.09631849315	-1.554178894	1.75675153	3.687778795	43197.5	469.95/475.0/479.55/467.65/467.2
